stop_id,stop_name,stop_lat,stop_lon,rank,count,interval,category
at:44:41337,Linz/Donau Hinsenkampplatz (Rudolfstraße),48.31126294,14.28275488,2,972,1.728395061728395,0
at:44:41339,Linz/Donau Schumpeterstraße,48.33203818,14.31787002,2,382,4.397905759162303,0
at:44:41340,Linz/Donau Sonnbergerstraße,48.32594626,14.30168238,3,160,10.5,3
at:44:41342,Linz/Donau Tiergarten,48.31085069,14.26458196,2,151,11.125827814569536,3
at:44:41344,Linz/Donau Urnenhainweg,48.32334204,14.29587926,3,112,15.0,3
at:44:41345,Linz/Donau Friedenskirche,48.31689065,14.28382387,3,386,4.352331606217617,0
at:44:41347,Linz/Donau Pöstlingberg Nöbauerstraße,48.32989415,14.25611085,3,53,31.69811320754717,4
at:44:41348,"Linz/Donau, Brandstetterweg",48.32791129,14.25804223,3,21,80.0,6
at:44:41349,Pasching b.Linz Langholzfeld,48.24792933,14.24144136,2,224,7.5,2
at:44:41350,Pasching b.Linz Langholzfeld Volksschule,48.24248545,14.2409383,3,40,42.0,5
at:44:41351,Pasching b.Linz Oberhaidstraße,48.24068466,14.24900517,3,82,20.48780487804878,4
at:44:41353,Schärding Karl-Gruber-Straße,48.44774773,13.43831156,3,69,24.347826086956523,4
at:44:41354,Linz/Donau B1/Pichlinger Straße,48.24202479,14.362139,3,55,30.545454545454547,4
at:44:41356,Steyregg Langfeldstraße,48.32160981,14.34096571,3,112,15.0,3
at:44:41357,Plesching Seeweg,48.31931599,14.33927688,3,153,10.980392156862745,3
at:44:41362,Außertreffling Steinhauserbrücke (B125),48.33610503,14.33513564,3,6,280.0,-1
at:44:41363,Linz/Donau Remise Kleinmünchen,48.25825913,14.32120277,2,391,4.296675191815857,0
at:44:41364,Linz/Donau Rilkestraße,48.29212885,14.30207764,3,235,7.148936170212766,2
at:44:41366,Traun OÖ Stadtfriedhof Linz (B1),48.23903338,14.24537598,3,27,62.22222222222222,6
at:44:41369,Pasching b.Linz Weinberger Straße,48.24342471,14.25557186,3,180,9.333333333333334,2
at:44:41370,Traun OÖ Stadtfriedhof Linz (Dionysener Straße),48.23886586,14.24585209,3,16,105.0,6
at:44:41371,Traun OÖ Stadtfriedhof Linz,48.23939236,14.24693007,3,147,11.428571428571429,3
at:44:41372,Redlham Hainprechting,48.04540539,13.76934074,3,3,560.0,-1
at:44:41376,Linz/Donau voestalpine/Kokerei (Betriebsgelände),48.28195535,14.32087938,3,67,25.074626865671643,4
at:44:41379,Linz/Donau voestalpine/Maschinenbau,48.26523819,14.32647588,3,3,560.0,-1
at:44:41383,Pasching b.Linz Wagram Kürnbergstraße,48.2381778,14.23296126,3,32,52.5,5
at:44:41384,Linz/Donau Katzbach,48.32766044,14.33401275,3,113,14.867256637168142,3
at:44:41391,Linz/Donau voestalpine/Betriebsgebäude 41,48.27763309,14.32211905,3,114,14.736842105263158,3
at:44:41392,Lambrechten Ost,48.31898147,13.51874671,3,3,560.0,-1
at:44:41396,Linz/Donau Dornach,48.3318411,14.3124981,2,384,4.375,0
at:44:41397,Pasching b.Linz Ruflinger Straße,48.26246342,14.20741318,3,32,52.5,5
at:44:41398,Linz/Donau Teistlergutstraße,48.32045097,14.27974552,3,48,35.0,4
at:44:41399,Linz/Donau Deutlweg,48.27422524,14.31115062,3,52,32.30769230769231,4
at:44:41400,Bad Schallerbach Am Schallerbacher Berg,48.22335552,13.93321142,3,3,560.0,-1
at:44:41401,Bad Schallerbach Kirche,48.22890914,13.92425522,3,44,38.18181818181818,4
at:44:41402,Bad Schallerbach Kantnermühlstraße,48.22738315,13.92545896,3,38,44.21052631578947,5
at:44:41423,Bad Schallerbach Gesundheitseinrichtung der VAEB,48.22662912,13.921704,3,19,88.42105263157895,6
at:44:41424,Bad Schallerbach Parkstraße,48.23099758,13.91913482,3,16,105.0,6
at:44:41427,St.Gotthard im Mühlkreis Hofstatt,48.39274438,14.13005925,3,16,105.0,6
at:44:41428,Enns Dr.-Renner-Straße,48.21270141,14.47550639,3,60,28.0,4
at:44:41429,Geinberg Therme/Schule,48.26355182,13.29611724,3,6,280.0,-1
at:44:41430,Saxen Ortsmitte,48.20833139,14.79019522,3,14,120.0,6
at:44:41431,Blindendorf/Riedmark Zweinzer,48.27509815,14.49186471,3,6,280.0,-1
at:44:41432,Danndorf/Riedmark Abzw Hanlkreuz,48.28080756,14.49904225,3,5,336.0,-1
at:44:41433,Oberzirking Nord,48.26222421,14.54314953,3,21,80.0,6
at:44:41436,Ried im Innkreis Hannesgrub,48.21580809,13.4969446,3,12,140.0,7
at:44:41437,Ranshofen Benno-Maier-Straße,48.22812521,13.02473619,3,26,64.61538461538461,6
at:44:41438,Kleinreith b.Gmunden Gewerbepark,47.94130725,13.79397255,3,43,39.06976744186046,4
at:44:41440,Au/Donau Oberer Markt,48.23159597,14.58067216,3,1,1680.0,-1
at:44:41441,Laussa Pechgraben Kollergraben,47.93240023,14.50917525,3,4,420.0,-1
at:44:41442,Braunau/Inn Heinrichstraße,48.24263502,13.03127592,3,4,420.0,-1
at:44:41443,Hagenberg im Mühlkreis Althannstraße,48.36269577,14.52506644,3,80,21.0,4
at:44:41445,Hagenberg im Mühlkreis Softwarepark,48.36890862,14.51544549,3,87,19.310344827586206,3
at:44:41446,Hagenberg im Mühlkreis Tumlerstraße,48.36501151,14.52254218,3,80,21.0,4
at:44:41449,Haslach/Mühl Sparkasse,48.57504122,14.04356945,3,24,70.0,6
at:44:41450,Naarn im Machlande Schulen,48.22616831,14.61164607,3,40,42.0,5
at:44:41451,Pregarten Bruckmühle,48.35524054,14.5263151,3,42,40.0,5
at:44:41453,Wels Magnolienstraße,48.14874816,13.9897963,3,59,28.47457627118644,4
at:44:41454,Wels Margeritenstraße,48.1512594,13.9956623,3,59,28.47457627118644,4
at:44:41455,Wels Traunaustraße/Lichtenegger Straße,48.14738161,13.99173666,3,79,21.265822784810126,4
at:44:41458,Münzbach OÖ Volksschule,48.26548336,14.71188907,3,5,336.0,-1
at:44:41459,Linz/Donau solarCity-Zentrum,48.25764909,14.36071068,2,245,6.857142857142857,2
at:44:41460,Linz/Donau solarCity,48.25708689,14.36319901,2,195,8.615384615384615,2
at:44:41461,Linz/Donau Neufelderstraße,48.25596845,14.35672216,2,245,6.857142857142857,2
at:44:41462,Linz/Donau Sennweg,48.23672389,14.32524519,3,48,35.0,4
at:44:41464,Linz/Donau Franz-Xaver-Müller-Weg,48.23861457,14.33156035,3,97,17.31958762886598,3
at:44:41465,Linz/Donau Pergheimerweg,48.23709485,14.32951219,3,97,17.31958762886598,3
at:44:41466,Linz/Donau Rohrauerweg,48.23607769,14.33167713,3,48,35.0,4
at:44:41467,Linz/Donau Schückbauerweg,48.23701707,14.33664481,3,48,35.0,4
at:44:41468,Linz/Donau Auergütlweg,48.23701707,14.34348998,3,48,35.0,4
at:44:41469,Linz/Donau Lettner,48.23552124,14.35123345,3,48,35.0,4
at:44:41470,Linz/Donau Waldesruh,48.23370823,14.3563269,3,48,35.0,4
at:44:41471,Leonding Spillheide,48.28012007,14.24678633,3,42,40.0,5
at:44:41472,Leonding Friedhof Leonding,48.28250532,14.24511547,3,42,40.0,5
at:44:41473,Leonding Alharting,48.28657014,14.24309426,3,42,40.0,5
at:44:41474,Leonding Hohlweg,48.29412506,14.2404622,3,42,40.0,5
at:44:41475,Leonding Lugwiesstraße,48.29227827,14.24733431,3,43,39.06976744186046,4
at:44:41476,Leonding Brauhausgasse,48.29611521,14.24644497,3,43,39.06976744186046,4
at:44:41477,Leonding Turm 13,48.29869094,14.2445136,3,43,39.06976744186046,4
at:44:41478,Leonding Friesenegg,48.3020374,14.24492682,3,43,39.06976744186046,4
at:44:41479,Leonding Koppstraße,48.30309508,14.2510713,3,43,39.06976744186046,4
at:44:41480,Goldwörth Gemeindeamt,48.32690788,14.10090892,3,38,44.21052631578947,5
at:44:41481,Goldwörth Goldwörther Straße,48.33120208,14.09908534,3,38,44.21052631578947,5
at:44:41482,Goldwörth Ach,48.33907882,14.09152152,3,38,44.21052631578947,5
at:44:41483,Mühldorf b.Feldkirchen Landesstraße,48.34374218,14.08295159,3,38,44.21052631578947,5
at:44:41484,Pesenbach Schloss,48.34775437,14.07133638,3,49,34.285714285714285,4
at:44:41485,Pesenbach Ortsmitte,48.3499872,14.07266588,3,23,73.04347826086956,6
at:44:41486,Pesenbach B131/Abzw Rosenleiten,48.35401083,14.07554948,3,11,152.72727272727272,7
at:44:41488,Goldwörth Au,48.33647527,14.09573462,3,38,44.21052631578947,5
at:44:41491,Vogging Aschacher Straße,48.34492438,14.11169768,3,34,49.411764705882355,5
at:44:41492,Freudenstein Aschacher Straße,48.34962303,14.09669582,3,34,49.411764705882355,5
at:44:41493,Pesenbach B131/Am Rauschberg,48.35294824,14.08350855,3,34,49.411764705882355,5
at:44:41494,Goldwörth Schulstraße,48.3303361,14.10619101,3,38,44.21052631578947,5
at:44:41495,Ried im Innkreis Schärdinger Straße/Seniorenhaus,48.21225245,13.48663194,3,24,70.0,6
at:44:41496,Ried im Innkreis Weberzeile,48.20744536,13.48496107,3,24,70.0,6
at:44:41497,Pasching b.Linz Raiffeisenstraße,48.25797803,14.20729639,3,81,20.74074074074074,4
at:44:41498,Pasching b.Linz Westzeile,48.25709885,14.19940919,3,32,52.5,5
at:44:41499,Pasching b.Linz Schulstraße,48.25897083,14.20353245,3,32,52.5,5
at:44:41500,Pasching b.Linz Bahnhst,48.2569433440564,14.2083923394639,0,30,56.0,3
at:44:41501,Hörsching Bahnhst,48.24566211,14.18660819,0,94,17.872340425531913,1
at:44:41508,Hitzing,48.27237175,14.20062191,3,57,29.473684210526315,4
at:44:41511,Hörsching Breitbrunn Feuerwehr,48.24312559,14.16952224,3,5,336.0,-1
at:44:41513,Thening Färberstraße,48.25618376,14.16356641,3,15,112.0,6
at:44:41515,Thening Meisenweg,48.25688353,14.15856279,3,15,112.0,6
at:44:41516,Hörsching Westbahnstraße,48.24124106,14.1780203,3,34,49.411764705882355,5
at:44:41517,Kirchberg b.Thening Ortsplatz,48.26350996,14.15894008,3,39,43.07692307692308,5
at:44:41518,Thening Kirche,48.25510119,14.16675543,3,39,43.07692307692308,5
at:44:41520,Oftering Gemeindeamt,48.23602384,14.129125,3,1,1680.0,-1
at:44:41521,Intenham Sperberweg,48.24731916,14.11900099,3,17,98.82352941176471,6
at:44:41522,Axberg Jonathanstraße,48.25415019,14.11478789,3,3,560.0,-1
at:44:41523,Oftering Kirche,48.23425872,14.13443404,3,17,98.82352941176471,6
at:44:41524,Freiling b.Oftering Dieselstraße,48.23877013,14.12263018,3,17,98.82352941176471,6
at:44:41525,Gerling OÖ Binderweg,48.40054004,14.08841335,3,9,186.66666666666666,7
at:44:41526,Gerling OÖ Burgstallerweg,48.40956887,14.08630231,3,9,186.66666666666666,7
at:44:41527,Herzogsdorf im Mühlkreis Holzwies,48.42405697,14.10553524,3,9,186.66666666666666,7
at:44:41528,Herzogsdorf im Mühlkreis Steinberg,48.44647854,14.12134559,3,13,129.23076923076923,7
at:44:41529,Sulzbach b.Bad Ischl Technoparkstraße,47.70088357,13.62477487,3,21,80.0,6
at:44:41530,Kirchberg-Thürnau Lokalbahn,48.27520576,14.16569541,1,64,26.25,3
at:44:41531,Straßham Binderweg,48.28615172,14.14385737,3,1,1680.0,-1
at:44:41532,Straßham-Schönering Lokalbahn,48.28342591,14.14834895,1,64,26.25,3
